id,sents,expr,polarity,labels,target_repr,completed_labels,completed_target_repr,checkpoint
2697,"nyaman , baik , bersih , wifinya tidak sampai kamar .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2697,"nyaman , baik , bersih , wifinya tidak sampai kamar .",baik,POS,"([-1], [2], ","(hotel, baik, ","([-1], [2], 'POS')","(hotel, baik, positif)",TRUE
2697,"nyaman , baik , bersih , wifinya tidak sampai kamar .",bersih,POS,"([-1], [4], ","(hotel, bersih, ","([-1], [4], 'POS')","(hotel, bersih, positif)",TRUE
2703,"tempatnya bagus , kamar mandi bersih , ada hairdryer juga recom banget deh .",recom banget,POS,"([-1], [10, 11], ","(hotel, recom banget, ","([-1], [10, 11], 'POS')","(hotel, recom banget, positif)",TRUE
2704,"ruanganya sangat bersih , rapi dan tata ruang . buat tidak mau beranjak dari kamar . amat sangat rekomended .",amat,-,"([-1], [16], ","(hotel, amat, ","([-1], [16], '-')",#N/A,FALSE
2704,"ruanganya sangat bersih , rapi dan tata ruang . buat tidak mau beranjak dari kamar . amat sangat rekomended .",sangat rekomended,POS,"([-1], [17, 18], ","(hotel, sangat rekomended, ","([-1], [17, 18], 'POS')","(hotel, sangat rekomended, positif)",TRUE
2706,semua bagus saya suka nyaman cuma kurangnya petugas kurang sigap dalam pelayanan kamar seperti pembaharuan minum dan cemilan serta peralatan mandi .,nyaman,POS,"([-1], [4], ","(hotel, nyaman, ","([-1], [4], 'POS')","(hotel, nyaman, positif)",TRUE
2715,menyenangkan kamar sangat bersih tetapi bentuknya tidak suka .,menyenangkan,POS,"([-1], [0], ","(hotel, menyenangkan, ","([-1], [0], 'POS')","(hotel, menyenangkan, positif)",TRUE
2722,"good , petugas ramah .",good,POS,"([-1], [0], ","(hotel, good, ","([-1], [0], 'POS')","(hotel, good, positif)",TRUE
2725,"rapi , bersih , sayang toiletnya bau .",rapi,POS,"([-1], [0], ","(hotel, rapi, ","([-1], [0], 'POS')","(hotel, rapi, positif)",TRUE
2725,"rapi , bersih , sayang toiletnya bau .",bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
2727,"lumayan oke , ac snack tv perlengkapan mandi ada .",lumayan oke,POS,"([-1], [0, 1], ","(hotel, lumayan oke, ","([-1], [0, 1], 'POS')","(hotel, lumayan oke, positif)",TRUE
2732,lumayan lah . tetapi kamar agak sempit . tempat bersih . pelayanan ramah .,lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
2737,"toilet bocor , sehingga ubin basah kmanakmana .",basah kmanakmana,-,"([-1], [5, 6], ","(hotel, basah kmanakmana, ","([-1], [5, 6], '-')",#N/A,FALSE
2738,sempit dan tidak lengkap . handuk saja tidak ada .,sempit,NEG,"([-1], [0], ","(hotel, sempit, ","([-1], [0], 'NEG')","(hotel, sempit, negatif)",TRUE
2738,sempit dan tidak lengkap . handuk saja tidak ada .,tidak lengkap,NEG,"([-1], [2, 3], ","(hotel, tidak lengkap, ","([-1], [2, 3], 'NEG')","(hotel, tidak lengkap, negatif)",TRUE
2754,"cukup memuaskan , lokasi strategis .",cukup memuaskan,POS,"([-1], [0, 1], ","(hotel, cukup memuaskan, ","([-1], [0, 1], 'POS')","(hotel, cukup memuaskan, positif)",TRUE
2762,"saya suka , nyaman dan tenang , hanya saja kamar mandi sedikit berbau tetapi buat saya tidak masalah tetap puas .",suka,POS,"([-1], [1], ","(hotel, suka, ","([-1], [1], 'POS')","(hotel, suka, positif)",TRUE
2762,"saya suka , nyaman dan tenang , hanya saja kamar mandi sedikit berbau tetapi buat saya tidak masalah tetap puas .",nyaman,POS,"([-1], [3], ","(hotel, nyaman, ","([-1], [3], 'POS')","(hotel, nyaman, positif)",TRUE
2762,"saya suka , nyaman dan tenang , hanya saja kamar mandi sedikit berbau tetapi buat saya tidak masalah tetap puas .",tenang,POS,"([-1], [5], ","(hotel, tenang, ","([-1], [5], 'POS')","(hotel, tenang, positif)",TRUE
2768,"bersih , petugas ramah , lokasi strategis dan sekarang sudah jadi langganan tetap .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2774,so far so good . bersih . nyaman . ac juga dingin . aman . tenang . cuma kadang toilet nya tersumbat .,bersih,POS,"([-1], [5], ","(hotel, bersih, ","([-1], [5], 'POS')","(hotel, bersih, positif)",TRUE
2774,so far so good . bersih . nyaman . ac juga dingin . aman . tenang . cuma kadang toilet nya tersumbat .,nyaman,POS,"([-1], [7], ","(hotel, nyaman, ","([-1], [7], 'POS')","(hotel, nyaman, positif)",TRUE
2774,so far so good . bersih . nyaman . ac juga dingin . aman . tenang . cuma kadang toilet nya tersumbat .,aman,POS,"([-1], [13], ","(hotel, aman, ","([-1], [13], 'POS')","(hotel, aman, positif)",TRUE
2774,so far so good . bersih . nyaman . ac juga dingin . aman . tenang . cuma kadang toilet nya tersumbat .,tenang,POS,"([-1], [15], ","(hotel, tenang, ","([-1], [15], 'POS')","(hotel, tenang, positif)",TRUE
2780,"ini adalah 1x saya pakai airy . kesan 1 memang beda pelayanan dengan hotel berbintang , tetapi fine . kaget surprise dan senang banget dapat box meal free pula . kebersihan kerapian kamar keren deh . apalagi kamar mandi bathup mantap wes . sayang ac kurang dingin , tv mati hidup sendiri berulangberulang bahkan respons resepsionis buruk . internet jelek banget . lumayan saja wes .",lumayan,POS,"([-1], [62], ","(hotel, lumayan, ","([-1], [62], 'POS')","(hotel, lumayan, positif)",TRUE
2789,"berisik , kamar kurang bersih , buat yang lainnya lumayanlah untuk budget segitu .",berisik,NEG,"([-1], [0], ","(hotel, berisik, ","([-1], [0], 'NEG')","(hotel, berisik, negatif)",TRUE
2799,"air asin , ac tidak dingin , suara berisik .",berisik,NEG,"([-1], [8], ","(hotel, berisik, ","([-1], [8], 'NEG')","(hotel, berisik, negatif)",TRUE
2800,tempat nyaman . bersih . fasilitas oce . menyenangkan .,menyenangkan,POS,"([-1], [8], ","(hotel, menyenangkan, ","([-1], [8], 'POS')","(hotel, menyenangkan, positif)",TRUE
2802,bersih ramah rapi fasilitasnya bagus dan berkualitas . saluran tvnya juga oke . untuk harga 100ribuan mantap deh .,bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2802,bersih ramah rapi fasilitasnya bagus dan berkualitas . saluran tvnya juga oke . untuk harga 100ribuan mantap deh .,ramah,POS,"([-1], [1], ","(hotel, ramah, ","([-1], [1], 'POS')","(hotel, ramah, positif)",TRUE
2802,bersih ramah rapi fasilitasnya bagus dan berkualitas . saluran tvnya juga oke . untuk harga 100ribuan mantap deh .,rapi,POS,"([-1], [2], ","(hotel, rapi, ","([-1], [2], 'POS')","(hotel, rapi, positif)",TRUE
2803,"nyaman . ruangannya bersih dan luas , hanya saja wifi tidak jalan alias lambat .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2816,cukup bersih . tetapi bangunan sudah tua . jadi kurang fresh .,cukup bersih,POS,"([-1], [0, 1], ","(hotel, cukup bersih, ","([-1], [0, 1], 'POS')","(hotel, cukup bersih, positif)",TRUE
2816,cukup bersih . tetapi bangunan sudah tua . jadi kurang fresh .,kurang fresh,NEG,"([-1], [9, 10], ","(hotel, kurang fresh, ","([-1], [9, 10], 'NEG')","(hotel, kurang fresh, negatif)",TRUE
2825,"pelayanannya ramah . tempat tidur nyaman , bersih , ac menyala air panas bisa di gunakan wifinya sangat kencang . mungkin yang perlu diperbaiki bau saluran air di kamar mandi , tetapi langsung hilang baunya sejauh ini sangat memuaskan . terimakasih .",sangat memuaskan,POS,"([-1], [37, 38], ","(hotel, sangat memuaskan, ","([-1], [37, 38], 'POS')","(hotel, sangat memuaskan, positif)",TRUE
2827,very good pelayanan dan good condition di airy rooms .,very,-,"([-1], [0], ","(hotel, very, ","([-1], [0], '-')",#N/A,FALSE
2829,"baiknya cuma dekat dengan perbelanjaan cihampelas . kamarnya lembab , cat nya sudah lapuk , agak berdebu , seprainya kurang bersih dan tanpa logo airy rooms , debit air nya kecil ( kurang puas mandinya ) , tidak ada remote ac ( jadi minta petugas buat atur suhu .",agak berdebu,NEG,"([-1], [15, 16], ","(hotel, agak berdebu, ","([-1], [15, 16], 'NEG')","(hotel, agak berdebu, negatif)",TRUE
2831,"strategis , pelayanan baik .",strategis,POS,"([-1], [0], ","(hotel, strategis, ","([-1], [0], 'POS')","(hotel, strategis, positif)",TRUE
2834,"kamar tidak sesuai yang di foto ternyata sempit banget , posisi wastefel juga ada di dalam kmrmandi , sedangkan di gmbar posisi wastafel di luar , kamar mandi sempit juga pas menyalakan air dari shower bahkan mentok ke tmbok , kamar dari asbes jadi tadi kedap sura brisik kalau ada yang ngobrol dari luar stafnya jutekjutek ! mengecewakan .",mengecewakan,NEG,"([-1], [57], ","(hotel, mengecewakan, ","([-1], [57], 'NEG')","(hotel, mengecewakan, negatif)",TRUE
2838,rekomended ! kamar luas . ada sofa dan meja kerja . koneksi internet cepat . design kamar elegan . hotel yang bagus dengan harga murah !,rekomended,POS,"([-1], [0], ","(hotel, rekomended, ","([-1], [0], 'POS')","(hotel, rekomended, positif)",TRUE
2844,"nyaman , kamar luas , bersih .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2846,"tempatnya nyaman , ada welcome snack nya . sangat menarik .",sangat menarik,POS,"([-1], [8, 9], ","(hotel, sangat menarik, ","([-1], [8, 9], 'POS')","(hotel, sangat menarik, positif)",TRUE
2847,lumyan kamarnya bersih tmpatnya juga di tengah kota recomended lah kejogja lagi inap disini lagi .,lumyan,POS,"([-1], [0], ","(hotel, lumyan, ","([-1], [0], 'POS')","(hotel, lumyan, positif)",TRUE
2847,lumyan kamarnya bersih tmpatnya juga di tengah kota recomended lah kejogja lagi inap disini lagi .,recomended,POS,"([-1], [8], ","(hotel, recomended, ","([-1], [8], 'POS')","(hotel, recomended, positif)",TRUE
2853,"kamar bersih , pelayanan ramah , harga terjangkau , sangat memuaskan .",sangat memuaskan,POS,"([-1], [9, 10], ","(hotel, sangat memuaskan, ","([-1], [9, 10], 'POS')","(hotel, sangat memuaskan, positif)",TRUE
2855,"keren , fasilitas bagus .",keren,POS,"([-1], [0], ","(hotel, keren, ","([-1], [0], 'POS')","(hotel, keren, positif)",TRUE
2859,"sangat tidak memuaskan , pelayanan buruk , petugas resepsionis sombong , punya sifat jelek suka mencurigai orang , dan membuat tidak nyaman , tidak ada niat bantu angkat barang , fasilitas kurang , sangat jelek baik segi pelayanan atau fasilitas .",sangat tidak memuaskan,NEG,"([-1], [0, 1, 2], ","(hotel, sangat tidak memuaskan, ","([-1], [0, 1, 2], 'NEG')","(hotel, sangat tidak memuaskan, negatif)",TRUE
2861,bagus dan ac dingin . recommended lah .,bagus,POS,"([-1], [0], ","(hotel, bagus, ","([-1], [0], 'POS')","(hotel, bagus, positif)",TRUE
2861,bagus dan ac dingin . recommended lah .,recommended,POS,"([-1], [5], ","(hotel, recommended, ","([-1], [5], 'POS')","(hotel, recommended, positif)",TRUE
2864,"cukup ramah pelayanan nya baik karena menyediakan pemesanan makanan minuman , namun perlu diperbaiki dari segi fasilitas kamar seperti stopkontak nya di tambah , air hangatnya kadang tidak berfungsi maka perlu di cek berkala .",cukup ramah,POS,"([2], [0, 1], ","(hotel, cukup ramah, ","([2], [0, 1], 'POS')","(hotel, cukup ramah, positif)",TRUE
2871,lumayan kok . bersih tempatnya . nyaman juga . cuma agak jau ke jalan raya besar . tetapi don't worry ada angkot buat backpacker .,lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
2871,lumayan kok . bersih tempatnya . nyaman juga . cuma agak jau ke jalan raya besar . tetapi don't worry ada angkot buat backpacker .,nyaman,POS,"([-1], [6], ","(hotel, nyaman, ","([-1], [6], 'POS')","(hotel, nyaman, positif)",TRUE
2875,"oke . tetapi maaf , ada nyamuknya , kamar mandi agak bau dan tidak ada sejadah .",oke,POS,"([-1], [0], ","(hotel, oke, ","([-1], [0], 'POS')","(hotel, oke, positif)",TRUE
2875,"oke . tetapi maaf , ada nyamuknya , kamar mandi agak bau dan tidak ada sejadah .",ada nyamuknya,NEG,"([-1], [5, 6], ","(hotel, ada nyamuknya, ","([-1], [5, 6], 'NEG')","(hotel, ada nyamuknya, negatif)",TRUE
2887,"oke saja lah , wi - fi tidak ada .",oke,POS,"([-1], [0], ","(hotel, oke, ","([-1], [0], 'POS')","(hotel, oke, positif)",TRUE
2890,"kamar bersih walaupun kecil , ramah .",ramah,POS,"([-1], [5], ","(hotel, ramah, ","([-1], [5], 'POS')","(hotel, ramah, positif)",TRUE
2894,memuaskan tetapi toilet kurang bersih . tidak bisa di flush closetnya . dan handuk hanya satu . dan hotel .,memuaskan,POS,"([-1], [0], ","(hotel, memuaskan, ","([-1], [0], 'POS')","(hotel, memuaskan, positif)",TRUE
2895,bersih . tetapi sarung bantal nya tolong di perhatikan lagi untuk selalu di ganti bila ada pertukaran tamu .,bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2913,mantap pegawainya baik dompet saya ketinggaln di kamar sudah kembali lagi mantap .,mantap,POS,"([-1], [0], ","(hotel, mantap, ","([-1], [0], 'POS')","(hotel, mantap, positif)",TRUE
2914,oke lah tidak bosen kok cuma kamar sempit tidak ada ventilasi atau exos .,oke,POS,"([-1], [0], ","(hotel, oke, ","([-1], [0], 'POS')","(hotel, oke, positif)",TRUE
2915,sangat nyaman banget buat yang butuh harga terjangkau dengan kamar yang bisa disamakan dengan harga hotel 400rbuan . good rooms deh buat yang ini .,sangat nyaman banget,POS,"([-1], [0, 1, 2], ","(hotel, sangat nyaman banget, ","([-1], [0, 1, 2], 'POS')","(hotel, sangat nyaman banget, positif)",TRUE
2921,"homey dan cukup nyaman , hanya perlu ditambahkan sedikit tentang varian sarapan dan kebersihan area bapak .",homey,POS,"([-1], [0], ","(hotel, homey, ","([-1], [0], 'POS')","(hotel, homey, positif)",TRUE
2921,"homey dan cukup nyaman , hanya perlu ditambahkan sedikit tentang varian sarapan dan kebersihan area bapak .",cukup nyaman,POS,"([-1], [2, 3], ","(hotel, cukup nyaman, ","([-1], [2, 3], 'POS')","(hotel, cukup nyaman, positif)",TRUE
2922,bagus dan pelayanan nya sangat baik .,bagus,POS,"([-1], [0], ","(hotel, bagus, ","([-1], [0], 'POS')","(hotel, bagus, positif)",TRUE
2925,"tempatnya bagus , kamar bersih . pokoknya recommended .",recommended,POS,"([-1], [7], ","(hotel, recommended, ","([-1], [7], 'POS')","(hotel, recommended, positif)",TRUE
2928,"kamar mandi kotor , bed cover kotor , ada bekas rambut di sarung bantal padahal kami baru masuk : artinya seprai - bed cover tidak diganti , tidak ada tempat sampah di dalam kamar atau di luar kamar , selang shower bocor , banyak rambut rontok di saluran air artinya tidak dibersihkan sebelum kami masuk , tempat tidur yang atas lantainya sangat berdebu , atap di atas kasur bawah banyak sawang ( semacam sarang laba ) . sangat parah , payah . terlepas tarif hemat , tetapi kebersihan sama sekali tidak jadi prioritas hotel ini .",sangat parah,NEG,"([-1], [77, 78], ","(hotel, sangat parah, ","([-1], [77, 78], 'NEG')","(hotel, sangat parah, negatif)",TRUE
2928,"kamar mandi kotor , bed cover kotor , ada bekas rambut di sarung bantal padahal kami baru masuk : artinya seprai - bed cover tidak diganti , tidak ada tempat sampah di dalam kamar atau di luar kamar , selang shower bocor , banyak rambut rontok di saluran air artinya tidak dibersihkan sebelum kami masuk , tempat tidur yang atas lantainya sangat berdebu , atap di atas kasur bawah banyak sawang ( semacam sarang laba ) . sangat parah , payah . terlepas tarif hemat , tetapi kebersihan sama sekali tidak jadi prioritas hotel ini .",payah,NEG,"([-1], [80], ","(hotel, payah, ","([-1], [80], 'NEG')","(hotel, payah, negatif)",TRUE
2929,"kecewa banget aku di sana . enga layak huni . enga di kasih tahu pasword wifinya . kasurnya enga enak , lebih baik ke hotel lain saja . kecewa sumpah !",kecewa,NEG,"([-1], [0], ","(hotel, kecewa, ","([-1], [0], 'NEG')","(hotel, kecewa, negatif)",TRUE
2929,"kecewa banget aku di sana . enga layak huni . enga di kasih tahu pasword wifinya . kasurnya enga enak , lebih baik ke hotel lain saja . kecewa sumpah !",kecewa,NEG,"([-1], [28], ","(hotel, kecewa, ","([-1], [28], 'NEG')","(hotel, kecewa, negatif)",TRUE
2931,breakfast dengan prasmanan yang pas untuk sekelas airy room . puas menginap di airy room bunda kandung .,puas,POS,"([-1], [10], ","(hotel, puas, ","([-1], [10], 'POS')","(hotel, puas, positif)",TRUE
2934,"jelek , tidak bersih , spreai kotor , pelayanan tidak ramah .",jelek,NEG,"([-1], [0], ","(hotel, jelek, ","([-1], [0], 'NEG')","(hotel, jelek, negatif)",TRUE
2934,"jelek , tidak bersih , spreai kotor , pelayanan tidak ramah .",tidak bersih,NEG,"([-1], [2, 3], ","(hotel, tidak bersih, ","([-1], [2, 3], 'NEG')","(hotel, tidak bersih, negatif)",TRUE
2935,"ketika datang kamarnya agak bad smell , lampu nya agak remang , tetapi linens bed nya bersih kok , resepsionis friendly , pokoknya overall good lah . recommended .",recommended,POS,"([-1], [27], ","(hotel, recommended, ","([-1], [27], 'POS')","(hotel, recommended, positif)",TRUE
2939,"pesan 2 kamar tetapi besar kamarnya beda , banyak semut . kamar mandinya pintu yang 1 tidak bisa ditutup . tidak ada ac cuma kipas kecil banget , tidak gerah sih cuma pengep saja . over all bagus .",banyak semut,NEG,"([-1], [8, 9], ","(hotel, banyak semut, ","([-1], [8, 9], 'NEG')","(hotel, banyak semut, negatif)",TRUE
2939,"pesan 2 kamar tetapi besar kamarnya beda , banyak semut . kamar mandinya pintu yang 1 tidak bisa ditutup . tidak ada ac cuma kipas kecil banget , tidak gerah sih cuma pengep saja . over all bagus .",pengep,NEG,"([-1], [32], ","(hotel, pengep, ","([-1], [32], 'NEG')","(hotel, pengep, negatif)",TRUE
2942,"mantap ini , sayang wifi sinyalnya kurang bagus dalam kamar , sepertinya karena kamar saya dilantai 3 , kalau dari depan kamar si bagus sinyalnya .",mantap,POS,"([-1], [0], ","(hotel, mantap, ","([-1], [0], 'POS')","(hotel, mantap, positif)",TRUE
2949,"sangat menyenangkan , pemiliknya sangat ramah . kalau pertama kali ke yogya dan tidak tahu tempat maka .",sangat menyenangkan,POS,"([-1], [0, 1], ","(hotel, sangat menyenangkan, ","([-1], [0, 1], 'POS')","(hotel, sangat menyenangkan, positif)",TRUE
2963,fasilitas baik seperti pada umumnya . hanya saya bangunan hotel terlihat seperti bangunan lama sehingga saya pribadi kurang nyaman . overall baik .,kurang nyaman,NEG,"([-1], [17, 18], ","(hotel, kurang nyaman, ","([-1], [17, 18], 'NEG')","(hotel, kurang nyaman, negatif)",TRUE
2964,bagus dan ac dingin . recommended lah .,bagus,POS,"([-1], [0], ","(hotel, bagus, ","([-1], [0], 'POS')","(hotel, bagus, positif)",TRUE
2964,bagus dan ac dingin . recommended lah .,recommended,POS,"([-1], [5], ","(hotel, recommended, ","([-1], [5], 'POS')","(hotel, recommended, positif)",TRUE
2966,bersih dan cukup nyaman untuk hotel budget .,bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2967,oke hanya ac kurang dingin .,oke,POS,"([-1], [0], ","(hotel, oke, ","([-1], [0], 'POS')","(hotel, oke, positif)",TRUE
2974,"kotor , tidak ada pegawai kebersihan hanya ada resepsionis dan keamanan , tidak ada handuk .",kotor,NEG,"([-1], [0], ","(hotel, kotor, ","([-1], [0], 'NEG')","(hotel, kotor, negatif)",TRUE
2986,"ac tidak dingin , lembab , ada kecoak .",lembab,NEG,"([-1], [4], ","(hotel, lembab, ","([-1], [4], 'NEG')","(hotel, lembab, negatif)",TRUE
2986,"ac tidak dingin , lembab , ada kecoak .",ada kecoak,NEG,"([-1], [6, 7], ","(hotel, ada kecoak, ","([-1], [6, 7], 'NEG')","(hotel, ada kecoak, negatif)",TRUE
2997,"nyaman , bersih , dan pelayananya sangat ramah , terimakasih .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2997,"nyaman , bersih , dan pelayananya sangat ramah , terimakasih .",bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
